Feature,Gini_Score,Purity,Rank
TYROBP,0.005376344086021501,0.9946236559139785,1
LST1,0.010752688172043001,0.989247311827957,2
CST3,0.010752688172043001,0.989247311827957,2
FCER1G,0.021505376344086002,0.978494623655914,3
AIF1,0.021505376344086002,0.978494623655914,3
LGALS1,0.037634408602150504,0.9623655913978495,4
PSAP,0.053763440860215006,0.946236559139785,5
HLA-DPA1,0.11827956989247312,0.8817204301075269,6
HLA-DRB1,0.15591397849462363,0.8440860215053764,7
IFITM3,0.18817204301075274,0.8118279569892473,8
NPC2,0.19892473118279574,0.8010752688172043,9
TYMP,0.22043010752688175,0.7795698924731183,10
FCGR3A,0.24193548387096775,0.7580645161290323,11
SERPINA1,0.29032258064516125,0.7096774193548387,12
CEBPB,0.30107526881720426,0.6989247311827957,13
CFD,0.32258064516129037,0.6774193548387096,14
TIMP1,0.32795698924731187,0.6720430107526881,15
S100A9,0.33333333333333337,0.6666666666666666,16
FCN1,0.34408602150537637,0.6559139784946236,17
CD68,0.3817204301075269,0.6182795698924731,18
FKBP1A,0.3870967741935484,0.6129032258064516,19
GABARAP,0.3924731182795699,0.6075268817204301,20
ISG15,0.3978494623655914,0.6021505376344086,21
ANXA2,0.4086021505376344,0.5913978494623656,22
PRELID1,0.4247311827956989,0.5752688172043011,23
SPI1,0.4301075268817204,0.5698924731182796,24
HLA-DRB5,0.456989247311828,0.543010752688172,25
PYCARD,0.4623655913978495,0.5376344086021505,26
TPI1,0.478494623655914,0.521505376344086,27
RNASET2,0.5376344086021505,0.4623655913978495,28
TKT,0.543010752688172,0.456989247311828,29
SLC25A5,0.543010752688172,0.456989247311828,29
STXBP2,0.543010752688172,0.456989247311828,29
DRAP1,0.5483870967741935,0.4516129032258065,30
RHOC,0.5591397849462365,0.4408602150537635,31
MS4A7,0.5698924731182795,0.4301075268817205,32
TSPO,0.575268817204301,0.424731182795699,33
C10orf54,0.5913978494623655,0.4086021505376345,34
IFI6,0.6021505376344086,0.3978494623655914,35
GSTP1,0.6021505376344086,0.3978494623655914,35
CSTB,0.6129032258064516,0.3870967741935484,36
TUBA1A,0.6182795698924731,0.3817204301075269,37
RHOG,0.6290322580645161,0.3709677419354839,38
MT2A,0.6290322580645161,0.3709677419354839,38
TUBA1B,0.6505376344086021,0.34946236559139787,39
IFI30,0.6559139784946236,0.34408602150537637,40
FAM26F,0.6666666666666667,0.33333333333333326,41
SH3BGRL,0.6774193548387097,0.32258064516129026,42
LGALS3,0.6774193548387097,0.32258064516129026,42
HCK,0.6989247311827957,0.30107526881720426,43
RGS2,0.7043010752688172,0.29569892473118276,44
HIGD2A,0.7043010752688172,0.29569892473118276,44
PGK1,0.7096774193548387,0.29032258064516125,45
CASP1,0.7096774193548387,0.29032258064516125,45
CTSC,0.7150537634408602,0.28494623655913975,46
CARD16,0.7258064516129032,0.27419354838709675,47
APOBEC3A,0.7311827956989247,0.26881720430107525,48
S100A8,0.7526881720430108,0.24731182795698925,49
SOD1,0.7580645161290323,0.24193548387096775,50
NFKBIA,0.7741935483870968,0.22580645161290325,51
SOD2,0.7956989247311828,0.20430107526881724,52
HLA-DQA1,0.9032258064516129,0.09677419354838712,53
APOBEC3B,0.9139784946236559,0.08602150537634412,54
C1QA,0.946236559139785,0.053763440860215006,55
LYPD2,0.9623655913978495,0.037634408602150504,56
C1QB,0.9731182795698925,0.026881720430107503,57
GBP1,0.9731182795698925,0.026881720430107503,57
GUSB,0.9731182795698925,0.026881720430107503,57
IFI27,0.9731182795698925,0.026881720430107503,57
VMO1,0.9731182795698925,0.026881720430107503,57
CXCL2,0.9838709677419355,0.016129032258064502,58
SDPR,0.989247311827957,0.010752688172043001,59
HIST1H2AC,0.989247311827957,0.010752688172043001,59
TMEM176A,0.989247311827957,0.010752688172043001,59
HPRT1,0.989247311827957,0.010752688172043001,59
NDUFV1,0.989247311827957,0.010752688172043001,59
CDS2,0.989247311827957,0.010752688172043001,59
ID1,0.989247311827957,0.010752688172043001,59
LMF2,0.989247311827957,0.010752688172043001,59
MRPS6,0.989247311827957,0.010752688172043001,59
MTX1,0.9946236559139785,0.005376344086021501,60
GON4L,0.9946236559139785,0.005376344086021501,60
SH2D1B,0.9946236559139785,0.005376344086021501,60
TMEM40,0.9946236559139785,0.005376344086021501,60
CCNG2,0.9946236559139785,0.005376344086021501,60
