Feature,Gini_Score,Purity,Rank
CST3,0.13043478260869568,0.8695652173913043,1
HLA-DRB1,0.15217391304347827,0.8478260869565217,2
HLA-DPA1,0.19565217391304346,0.8043478260869565,3
LGALS1,0.19565217391304346,0.8043478260869565,3
TYROBP,0.21739130434782605,0.782608695652174,4
HLA-DRB5,0.30434782608695654,0.6956521739130435,5
FCER1G,0.32608695652173914,0.6739130434782609,6
HLA-DQA1,0.32608695652173914,0.6739130434782609,6
LST1,0.34782608695652173,0.6521739130434783,7
GSTP1,0.34782608695652173,0.6521739130434783,7
GPX1,0.3695652173913043,0.6304347826086957,8
GABARAP,0.3695652173913043,0.6304347826086957,8
ANXA2,0.3913043478260869,0.6086956521739131,9
AIF1,0.4347826086956522,0.5652173913043478,10
HLA-DQB1,0.4565217391304348,0.5434782608695652,11
FCER1A,0.5,0.5,12
TYMP,0.5,0.5,12
HLA-DMA,0.5217391304347826,0.4782608695652174,13
AP1S2,0.5217391304347826,0.4782608695652174,13
TUBA1B,0.5217391304347826,0.4782608695652174,13
TAGLN2,0.5434782608695652,0.4565217391304348,14
PRELID1,0.5652173913043479,0.4347826086956521,15
LGALS2,0.5652173913043479,0.4347826086956521,15
GRN,0.6086956521739131,0.3913043478260869,16
HLA-DQA2,0.6304347826086957,0.3695652173913043,17
SLC25A5,0.6521739130434783,0.34782608695652173,18
C1orf162,0.6739130434782609,0.32608695652173914,19
ISG15,0.6956521739130435,0.30434782608695654,20
CLEC10A,0.7173913043478262,0.28260869565217384,21
S100A8,0.7391304347826086,0.26086956521739135,22
PYCARD,0.7391304347826086,0.26086956521739135,22
CSTB,0.7608695652173914,0.23913043478260865,23
PSMB8,0.782608695652174,0.21739130434782605,24
CD99,0.8260869565217391,0.17391304347826086,25
CD1C,0.8478260869565217,0.15217391304347827,26
MS4A6A,0.8478260869565217,0.15217391304347827,26
ALDH2,0.8478260869565217,0.15217391304347827,26
RPL39,0.8695652173913043,0.13043478260869568,27
IGSF6,0.8695652173913043,0.13043478260869568,27
ID1,0.8695652173913043,0.13043478260869568,27
ENHO,0.8913043478260869,0.10869565217391308,28
TNFSF13B,0.8913043478260869,0.10869565217391308,28
MT2A,0.8913043478260869,0.10869565217391308,28
MNDA,0.9130434782608696,0.08695652173913038,29
IL8,0.9130434782608696,0.08695652173913038,29
GZMB,0.9130434782608696,0.08695652173913038,29
IRF8,0.9130434782608696,0.08695652173913038,29
CCL3,0.9130434782608696,0.08695652173913038,29
NKG7,0.9130434782608696,0.08695652173913038,29
ITM2C,0.9347826086956522,0.06521739130434778,30
PLSCR1,0.9347826086956522,0.06521739130434778,30
IGJ,0.9347826086956522,0.06521739130434778,30
MZB1,0.9347826086956522,0.06521739130434778,30
CD14,0.9347826086956522,0.06521739130434778,30
BAZ1A,0.9347826086956522,0.06521739130434778,30
CFD,0.9347826086956522,0.06521739130434778,30
CD79A,0.9347826086956522,0.06521739130434778,30
STMN1,0.9565217391304348,0.04347826086956519,31
FCGR3A,0.9565217391304348,0.04347826086956519,31
PDIA6,0.9565217391304348,0.04347826086956519,31
SSR3,0.9565217391304348,0.04347826086956519,31
CXCL2,0.9565217391304348,0.04347826086956519,31
VCAN,0.9565217391304348,0.04347826086956519,31
CSF1R,0.9565217391304348,0.04347826086956519,31
TMED9,0.9565217391304348,0.04347826086956519,31
DYNLT1,0.9565217391304348,0.04347826086956519,31
CXCR3,0.9565217391304348,0.04347826086956519,31
SDCBP,0.9565217391304348,0.04347826086956519,31
FABP5,0.9565217391304348,0.04347826086956519,31
CCDC107,0.9565217391304348,0.04347826086956519,31
SLC31A2,0.9565217391304348,0.04347826086956519,31
ZDHHC12,0.9565217391304348,0.04347826086956519,31
PTGDS,0.9565217391304348,0.04347826086956519,31
IFIT2,0.9565217391304348,0.04347826086956519,31
CTSD,0.9565217391304348,0.04347826086956519,31
ALOX5AP,0.9565217391304348,0.04347826086956519,31
RNASE6,0.9565217391304348,0.04347826086956519,31
GZMH,0.9565217391304348,0.04347826086956519,31
NDUFB1,0.9565217391304348,0.04347826086956519,31
TCL1A,0.9565217391304348,0.04347826086956519,31
TMED3,0.9565217391304348,0.04347826086956519,31
MVD,0.9565217391304348,0.04347826086956519,31
CD68,0.9565217391304348,0.04347826086956519,31
RNF213,0.9565217391304348,0.04347826086956519,31
RP11-290F20.3,0.9565217391304348,0.04347826086956519,31
CTSZ,0.9565217391304348,0.04347826086956519,31
GADD45B,0.9565217391304348,0.04347826086956519,31
TRMT1,0.9565217391304348,0.04347826086956519,31
MIR24-2,0.9565217391304348,0.04347826086956519,31
TECR,0.9565217391304348,0.04347826086956519,31
PLD3,0.9565217391304348,0.04347826086956519,31
LILRB2,0.9565217391304348,0.04347826086956519,31
GNB1,0.9782608695652174,0.021739130434782594,32
FBXO6,0.9782608695652174,0.021739130434782594,32
SZRD1,0.9782608695652174,0.021739130434782594,32
RCAN3,0.9782608695652174,0.021739130434782594,32
MARCKSL1,0.9782608695652174,0.021739130434782594,32
CSF3R,0.9782608695652174,0.021739130434782594,32
PABPC4,0.9782608695652174,0.021739130434782594,32
EPS15,0.9782608695652174,0.021739130434782594,32
JAK1,0.9782608695652174,0.021739130434782594,32
WDR77,0.9782608695652174,0.021739130434782594,32
NOTCH2NL,0.9782608695652174,0.021739130434782594,32
FCGR1A,0.9782608695652174,0.021739130434782594,32
MTMR11,0.9782608695652174,0.021739130434782594,32
TNFAIP8L2,0.9782608695652174,0.021739130434782594,32
PI4KB,0.9782608695652174,0.021739130434782594,32
YY1AP1,0.9782608695652174,0.021739130434782594,32
PMF1,0.9782608695652174,0.021739130434782594,32
DUSP23,0.9782608695652174,0.021739130434782594,32
TPR,0.9782608695652174,0.021739130434782594,32
CYB5R1,0.9782608695652174,0.021739130434782594,32
NUCKS1,0.9782608695652174,0.021739130434782594,32
RNF187,0.9782608695652174,0.021739130434782594,32
IRF2BP2,0.9782608695652174,0.021739130434782594,32
LPIN1,0.9782608695652174,0.021739130434782594,32
HADHA,0.9782608695652174,0.021739130434782594,32
EIF2AK2,0.9782608695652174,0.021739130434782594,32
TGOLN2,0.9782608695652174,0.021739130434782594,32
SNRNP200,0.9782608695652174,0.021739130434782594,32
HNMT,0.9782608695652174,0.021739130434782594,32
PRPF40A,0.9782608695652174,0.021739130434782594,32
TANK,0.9782608695652174,0.021739130434782594,32
CIR1,0.9782608695652174,0.021739130434782594,32
SPATS2L,0.9782608695652174,0.021739130434782594,32
PID1,0.9782608695652174,0.021739130434782594,32
BHLHE40,0.9782608695652174,0.021739130434782594,32
TADA3,0.9782608695652174,0.021739130434782594,32
SATB1,0.9782608695652174,0.021739130434782594,32
NGLY1,0.9782608695652174,0.021739130434782594,32
EXOSC7,0.9782608695652174,0.021739130434782594,32
APPL1,0.9782608695652174,0.021739130434782594,32
THOC7,0.9782608695652174,0.021739130434782594,32
H1FX,0.9782608695652174,0.021739130434782594,32
MFSD1,0.9782608695652174,0.021739130434782594,32
MAGEF1,0.9782608695652174,0.021739130434782594,32
DNAJB11,0.9782608695652174,0.021739130434782594,32
PPP1R2,0.9782608695652174,0.021739130434782594,32
SEL1L3,0.9782608695652174,0.021739130434782594,32
CHIC2,0.9782608695652174,0.021739130434782594,32
REST,0.9782608695652174,0.021739130434782594,32
ANTXR2,0.9782608695652174,0.021739130434782594,32
HNRNPD,0.9782608695652174,0.021739130434782594,32
PPA2,0.9782608695652174,0.021739130434782594,32
MGST2,0.9782608695652174,0.021739130434782594,32
MRPS30,0.9782608695652174,0.021739130434782594,32
EMB,0.9782608695652174,0.021739130434782594,32
GZMK,0.9782608695652174,0.021739130434782594,32
TAF9,0.9782608695652174,0.021739130434782594,32
HEXB,0.9782608695652174,0.021739130434782594,32
ATG12,0.9782608695652174,0.021739130434782594,32
HDAC3,0.9782608695652174,0.021739130434782594,32
CSNK1A1,0.9782608695652174,0.021739130434782594,32
ANXA6,0.9782608695652174,0.021739130434782594,32
PTTG1,0.9782608695652174,0.021739130434782594,32
HRH2,0.9782608695652174,0.021739130434782594,32
PPP1R11,0.9782608695652174,0.021739130434782594,32
FLOT1,0.9782608695652174,0.021739130434782594,32
DDAH2,0.9782608695652174,0.021739130434782594,32
MTCH1,0.9782608695652174,0.021739130434782594,32
MICAL1,0.9782608695652174,0.021739130434782594,32
HEBP2,0.9782608695652174,0.021739130434782594,32
GINM1,0.9782608695652174,0.021739130434782594,32
SKAP2,0.9782608695652174,0.021739130434782594,32
H2AFV,0.9782608695652174,0.021739130434782594,32
POP7,0.9782608695652174,0.021739130434782594,32
POLR2J,0.9782608695652174,0.021739130434782594,32
IFRD1,0.9782608695652174,0.021739130434782594,32
PDIA4,0.9782608695652174,0.021739130434782594,32
TMEM176B,0.9782608695652174,0.021739130434782594,32
KMT2C,0.9782608695652174,0.021739130434782594,32
HSD17B10,0.9782608695652174,0.021739130434782594,32
TCEAL4,0.9782608695652174,0.021739130434782594,32
NKAP,0.9782608695652174,0.021739130434782594,32
PNOC,0.9782608695652174,0.021739130434782594,32
SMIM19,0.9782608695652174,0.021739130434782594,32
FNTA,0.9782608695652174,0.021739130434782594,32
MTSS1,0.9782608695652174,0.021739130434782594,32
GPAA1,0.9782608695652174,0.021739130434782594,32
COMMD5,0.9782608695652174,0.021739130434782594,32
AQP3,0.9782608695652174,0.021739130434782594,32
GALT,0.9782608695652174,0.021739130434782594,32
TLE4,0.9782608695652174,0.021739130434782594,32
FGD3,0.9782608695652174,0.021739130434782594,32
FAM120A,0.9782608695652174,0.021739130434782594,32
HSPA5,0.9782608695652174,0.021739130434782594,32
CLIC3,0.9782608695652174,0.021739130434782594,32
IDI1,0.9782608695652174,0.021739130434782594,32
COMMD3,0.9782608695652174,0.021739130434782594,32
OTUD1,0.9782608695652174,0.021739130434782594,32
EPC1,0.9782608695652174,0.021739130434782594,32
UBE2D1,0.9782608695652174,0.021739130434782594,32
IFIT1,0.9782608695652174,0.021739130434782594,32
HPS1,0.9782608695652174,0.021739130434782594,32
UROS,0.9782608695652174,0.021739130434782594,32
PTPRE,0.9782608695652174,0.021739130434782594,32
ADAM8,0.9782608695652174,0.021739130434782594,32
SVIP,0.9782608695652174,0.021739130434782594,32
PEX16,0.9782608695652174,0.021739130434782594,32
CYB561A3,0.9782608695652174,0.021739130434782594,32
CAPN1,0.9782608695652174,0.021739130434782594,32
SSSCA1,0.9782608695652174,0.021739130434782594,32
PRCP,0.9782608695652174,0.021739130434782594,32
TIMM8B,0.9782608695652174,0.021739130434782594,32
