Feature,Gini_Score,Purity,Rank
TAGLN2,0,1,1
SDPR,0,1,1
GPX1,0,1,1
PF4,0,1,1
PPBP,0,1,1
GNG11,0,1,1
RGS10,0,1,1
CCL5,0,1,1
TUBA4A,0.16666666666666663,0.8333333333333334,2
SPARC,0.16666666666666663,0.8333333333333334,2
PTCRA,0.16666666666666663,0.8333333333333334,2
MPP1,0.16666666666666663,0.8333333333333334,2
FERMT3,0.16666666666666663,0.8333333333333334,2
CD9,0.16666666666666663,0.8333333333333334,2
RAP1B,0.16666666666666663,0.8333333333333334,2
CTSA,0.16666666666666663,0.8333333333333334,2
TPM4,0.16666666666666663,0.8333333333333334,2
CALM3,0.16666666666666663,0.8333333333333334,2
ARF1,0.33333333333333337,0.6666666666666666,3
LIMS1,0.33333333333333337,0.6666666666666666,3
RUFY1,0.33333333333333337,0.6666666666666666,3
HIST1H2AC,0.33333333333333337,0.6666666666666666,3
CD99,0.33333333333333337,0.6666666666666666,3
NGFRAP1,0.33333333333333337,0.6666666666666666,3
CLU,0.33333333333333337,0.6666666666666666,3
CA2,0.33333333333333337,0.6666666666666666,3
GSTO1,0.33333333333333337,0.6666666666666666,3
ILK,0.33333333333333337,0.6666666666666666,3
ACRBP,0.33333333333333337,0.6666666666666666,3
TUBB1,0.33333333333333337,0.6666666666666666,3
CDKN2D,0.33333333333333337,0.6666666666666666,3
TMEM40,0.5,0.5,4
NDUFAF3,0.5,0.5,4
GP9,0.5,0.5,4
TREML1,0.5,0.5,4
TIMP1,0.5,0.5,4
PGRMC1,0.5,0.5,4
NCOA4,0.5,0.5,4
XPNPEP1,0.5,0.5,4
TALDO1,0.5,0.5,4
LAMTOR1,0.5,0.5,4
NRGN,0.5,0.5,4
H2AFJ,0.5,0.5,4
DYNLL1,0.5,0.5,4
TSC22D1,0.5,0.5,4
CMTM5,0.5,0.5,4
MAX,0.5,0.5,4
TPM1,0.5,0.5,4
MYL9,0.5,0.5,4
TPST2,0.5,0.5,4
YWHAH,0.5,0.5,4
UQCRH,0.6666666666666667,0.33333333333333326,5
PTPN18,0.6666666666666667,0.33333333333333326,5
SLC40A1,0.6666666666666667,0.33333333333333326,5
DAPP1,0.6666666666666667,0.33333333333333326,5
H2AFZ,0.6666666666666667,0.33333333333333326,5
PLA2G12A,0.6666666666666667,0.33333333333333326,5
CCNG1,0.6666666666666667,0.33333333333333326,5
SQSTM1,0.6666666666666667,0.33333333333333326,5
HIST1H1C,0.6666666666666667,0.33333333333333326,5
HIST1H2BK,0.6666666666666667,0.33333333333333326,5
CCND3,0.6666666666666667,0.33333333333333326,5
DNAJB6,0.6666666666666667,0.33333333333333326,5
TLN1,0.6666666666666667,0.33333333333333326,5
ANP32B,0.6666666666666667,0.33333333333333326,5
EIF4G2,0.6666666666666667,0.33333333333333326,5
SVIP,0.6666666666666667,0.33333333333333326,5
TUBA1B,0.6666666666666667,0.33333333333333326,5
CD63,0.6666666666666667,0.33333333333333326,5
ACTN1,0.6666666666666667,0.33333333333333326,5
SNAP23,0.6666666666666667,0.33333333333333326,5
RAB11A,0.6666666666666667,0.33333333333333326,5
PKM,0.6666666666666667,0.33333333333333326,5
SNN,0.6666666666666667,0.33333333333333326,5
RBBP6,0.6666666666666667,0.33333333333333326,5
TMEM219,0.6666666666666667,0.33333333333333326,5
MMD,0.6666666666666667,0.33333333333333326,5
ICAM2,0.6666666666666667,0.33333333333333326,5
DSTN,0.6666666666666667,0.33333333333333326,5
CST3,0.6666666666666667,0.33333333333333326,5
MARCH2,0.6666666666666667,0.33333333333333326,5
GRAP2,0.6666666666666667,0.33333333333333326,5
PARVB,0.6666666666666667,0.33333333333333326,5
ISG15,0.8333333333333334,0.16666666666666663,6
MRPL20,0.8333333333333334,0.16666666666666663,6
PGD,0.8333333333333334,0.16666666666666663,6
SRM,0.8333333333333334,0.16666666666666663,6
ATPIF1,0.8333333333333334,0.16666666666666663,6
BSDC1,0.8333333333333334,0.16666666666666663,6
NDUFS5,0.8333333333333334,0.16666666666666663,6
CAP1,0.8333333333333334,0.16666666666666663,6
RNF115,0.8333333333333334,0.16666666666666663,6
S100A9,0.8333333333333334,0.16666666666666663,6
JTB,0.8333333333333334,0.16666666666666663,6
C1orf43,0.8333333333333334,0.16666666666666663,6
YY1AP1,0.8333333333333334,0.16666666666666663,6
MPC2,0.8333333333333334,0.16666666666666663,6
ADIPOR1,0.8333333333333334,0.16666666666666663,6
CYB5R1,0.8333333333333334,0.16666666666666663,6
TRAF3IP3,0.8333333333333334,0.16666666666666663,6
CAPN2,0.8333333333333334,0.16666666666666663,6
PREB,0.8333333333333334,0.16666666666666663,6
RTN4,0.8333333333333334,0.16666666666666663,6
MIR4435-1HG,0.8333333333333334,0.16666666666666663,6
MZT2A,0.8333333333333334,0.16666666666666663,6
UBE2F,0.8333333333333334,0.16666666666666663,6
EMC3,0.8333333333333334,0.16666666666666663,6
EIF1B,0.8333333333333334,0.16666666666666663,6
EXOSC7,0.8333333333333334,0.16666666666666663,6
RASSF1,0.8333333333333334,0.16666666666666663,6
MANF,0.8333333333333334,0.16666666666666663,6
SELK,0.8333333333333334,0.16666666666666663,6
ARL6IP5,0.8333333333333334,0.16666666666666663,6
CD47,0.8333333333333334,0.16666666666666663,6
U2SURP,0.8333333333333334,0.16666666666666663,6
GYG1,0.8333333333333334,0.16666666666666663,6
ATP5I,0.8333333333333334,0.16666666666666663,6
WDR1,0.8333333333333334,0.16666666666666663,6
C4orf3,0.8333333333333334,0.16666666666666663,6
SPCS3,0.8333333333333334,0.16666666666666663,6
REEP5,0.8333333333333334,0.16666666666666663,6
AP3S1,0.8333333333333334,0.16666666666666663,6
CDC42SE2,0.8333333333333334,0.16666666666666663,6
MZB1,0.8333333333333334,0.16666666666666663,6
NDUFA2,0.8333333333333334,0.16666666666666663,6
PRELID1,0.8333333333333334,0.16666666666666663,6
SERPINB1,0.8333333333333334,0.16666666666666663,6
MCUR1,0.8333333333333334,0.16666666666666663,6
FAM65B,0.8333333333333334,0.16666666666666663,6
HLA-DMA,0.8333333333333334,0.16666666666666663,6
TAPBP,0.8333333333333334,0.16666666666666663,6
AKIRIN2,0.8333333333333334,0.16666666666666663,6
NUDT1,0.8333333333333334,0.16666666666666663,6
CBX3,0.8333333333333334,0.16666666666666663,6
WBSCR22,0.8333333333333334,0.16666666666666663,6
NDUFA5,0.8333333333333334,0.16666666666666663,6
IMPDH1,0.8333333333333334,0.16666666666666663,6
C7orf73,0.8333333333333334,0.16666666666666663,6
NDUFB2,0.8333333333333334,0.16666666666666663,6
FASTK,0.8333333333333334,0.16666666666666663,6
NDUFB11,0.8333333333333334,0.16666666666666663,6
IL2RG,0.8333333333333334,0.16666666666666663,6
COX7B,0.8333333333333334,0.16666666666666663,6
BTK,0.8333333333333334,0.16666666666666663,6
LYN,0.8333333333333334,0.16666666666666663,6
MTDH,0.8333333333333334,0.16666666666666663,6
NDUFB9,0.8333333333333334,0.16666666666666663,6
VPS28,0.8333333333333334,0.16666666666666663,6
COMMD5,0.8333333333333334,0.16666666666666663,6
TMEM261,0.8333333333333334,0.16666666666666663,6
PTPLAD2,0.8333333333333334,0.16666666666666663,6
SEC61B,0.8333333333333334,0.16666666666666663,6
PHPT1,0.8333333333333334,0.16666666666666663,6
NPM3,0.8333333333333334,0.16666666666666663,6
POLR2L,0.8333333333333334,0.16666666666666663,6
MRPL23,0.8333333333333334,0.16666666666666663,6
LDHA,0.8333333333333334,0.16666666666666663,6
CD82,0.8333333333333334,0.16666666666666663,6
TMEM109,0.8333333333333334,0.16666666666666663,6
RASGRP2,0.8333333333333334,0.16666666666666663,6
RNASEH2C,0.8333333333333334,0.16666666666666663,6
CCDC85B,0.8333333333333334,0.16666666666666663,6
DRAP1,0.8333333333333334,0.16666666666666663,6
GSTP1,0.8333333333333334,0.16666666666666663,6
MRPL21,0.8333333333333334,0.16666666666666663,6
THYN1,0.8333333333333334,0.16666666666666663,6
TPI1,0.8333333333333334,0.16666666666666663,6
FKBP11,0.8333333333333334,0.16666666666666663,6
BIN2,0.8333333333333334,0.16666666666666663,6
TMPO,0.8333333333333334,0.16666666666666663,6
GNPTAB,0.8333333333333334,0.16666666666666663,6
HSP90B1,0.8333333333333334,0.16666666666666663,6
PEBP1,0.8333333333333334,0.16666666666666663,6
COX6A1,0.8333333333333334,0.16666666666666663,6
RAN,0.8333333333333334,0.16666666666666663,6
DAD1,0.8333333333333334,0.16666666666666663,6
SEL1L,0.8333333333333334,0.16666666666666663,6
CRIP1,0.8333333333333334,0.16666666666666663,6
AL928768.3,0.8333333333333334,0.16666666666666663,6
KIAA0125,0.8333333333333334,0.16666666666666663,6
RTF1,0.8333333333333334,0.16666666666666663,6
CCNDBP1,0.8333333333333334,0.16666666666666663,6
EID1,0.8333333333333334,0.16666666666666663,6
PPIB,0.8333333333333334,0.16666666666666663,6
COX5A,0.8333333333333334,0.16666666666666663,6
ETFA,0.8333333333333334,0.16666666666666663,6
ISG20,0.8333333333333334,0.16666666666666663,6
CIB1,0.8333333333333334,0.16666666666666663,6
MPG,0.8333333333333334,0.16666666666666663,6
C16orf13,0.8333333333333334,0.16666666666666663,6
TCEB2,0.8333333333333334,0.16666666666666663,6
TUFM,0.8333333333333334,0.16666666666666663,6
FAM192A,0.8333333333333334,0.16666666666666663,6
PSMD7,0.8333333333333334,0.16666666666666663,6
GABARAPL2,0.8333333333333334,0.16666666666666663,6
ATP2A3,0.8333333333333334,0.16666666666666663,6
C1QBP,0.8333333333333334,0.16666666666666663,6
C17orf59,0.8333333333333334,0.16666666666666663,6
FLII,0.8333333333333334,0.16666666666666663,6
CISD3,0.8333333333333334,0.16666666666666663,6
PSMB3,0.8333333333333334,0.16666666666666663,6
PHB,0.8333333333333334,0.16666666666666663,6
PSMC5,0.8333333333333334,0.16666666666666663,6
HN1,0.8333333333333334,0.16666666666666663,6
P4HB,0.8333333333333334,0.16666666666666663,6
RIOK3,0.8333333333333334,0.16666666666666663,6
FAM110A,0.8333333333333334,0.16666666666666663,6
SNRPB,0.8333333333333334,0.16666666666666663,6
GNAS,0.8333333333333334,0.16666666666666663,6
PTBP1,0.8333333333333334,0.16666666666666663,6
R3HDM4,0.8333333333333334,0.16666666666666663,6
C19orf24,0.8333333333333334,0.16666666666666663,6
TIMM13,0.8333333333333334,0.16666666666666663,6
NDUFA11,0.8333333333333334,0.16666666666666663,6
UBL5,0.8333333333333334,0.16666666666666663,6
CDC37,0.8333333333333334,0.16666666666666663,6
PRKCSH,0.8333333333333334,0.16666666666666663,6
NDUFB7,0.8333333333333334,0.16666666666666663,6
JUND,0.8333333333333334,0.16666666666666663,6
RFXANK,0.8333333333333334,0.16666666666666663,6
NDUFA13,0.8333333333333334,0.16666666666666663,6
PDCD5,0.8333333333333334,0.16666666666666663,6
FBL,0.8333333333333334,0.16666666666666663,6
ZNF524,0.8333333333333334,0.16666666666666663,6
RANBP1,0.8333333333333334,0.16666666666666663,6
CHCHD10,0.8333333333333334,0.16666666666666663,6
MIF,0.8333333333333334,0.16666666666666663,6
SNRPD3,0.8333333333333334,0.16666666666666663,6
MYH9,0.8333333333333334,0.16666666666666663,6
MFNG,0.8333333333333334,0.16666666666666663,6
LGALS1,0.8333333333333334,0.16666666666666663,6
XRCC6,0.8333333333333334,0.16666666666666663,6
NHP2L1,0.8333333333333334,0.16666666666666663,6
SMDT1,0.8333333333333334,0.16666666666666663,6
TSPO,0.8333333333333334,0.16666666666666663,6
TYMP,0.8333333333333334,0.16666666666666663,6
MX1,0.8333333333333334,0.16666666666666663,6
